2024-03-09 22:27:00 - INFO - ID: 27, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:08 - INFO - ID: 28, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:16 - INFO - ID: 29, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:25 - INFO - ID: 30, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:34 - INFO - ID: 31, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:42 - INFO - ID: 32, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:51 - INFO - ID: 33, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:27:59 - INFO - ID: 34, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:29:59 - INFO - ID: 35, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:31:40 - INFO - ID: 36, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:33:20 - INFO - ID: 37, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:34:55 - INFO - ID: 38, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:36:22 - INFO - ID: 39, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:37:49 - INFO - ID: 40, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:37:57 - INFO - ID: 41, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:05 - INFO - ID: 42, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:13 - INFO - ID: 43, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:21 - INFO - ID: 44, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:30 - INFO - ID: 45, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:37 - INFO - ID: 46, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:46 - INFO - ID: 47, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:38:54 - INFO - ID: 48, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:02 - INFO - ID: 49, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:10 - INFO - ID: 50, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:18 - INFO - ID: 51, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:26 - INFO - ID: 52, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:34 - INFO - ID: 53, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:42 - INFO - ID: 54, 1, {'Total': 4999, 'Created Count': 0, 'Updated Count': 4999, 'Error Count': 1} dumped to local
2024-03-09 22:39:50 - INFO - ID: 55, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:39:59 - INFO - ID: 56, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:40:08 - INFO - ID: 57, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:40:16 - INFO - ID: 58, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:40:24 - INFO - ID: 59, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:41:41 - INFO - ID: 60, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:43:04 - INFO - ID: 61, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:44:26 - INFO - ID: 62, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:45:35 - INFO - ID: 63, 1, {'Total': 5000, 'Created Count': 5000, 'Updated Count': 0, 'Error Count': 0} dumped to local
2024-03-09 22:45:42 - INFO - ID: 64, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:45:51 - INFO - ID: 65, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:45:58 - INFO - ID: 66, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to local
2024-03-09 22:46:06 - INFO - ID: 67, 1, {'Total': 4363, 'Created Count': 0, 'Updated Count': 4363, 'Error Count': 0} dumped to local
2024-03-09 22:46:06 - INFO - ############ Dumping to local completed ############
2024-03-09 22:46:06 - INFO - ############ Starting dumping to server ############
2024-03-09 22:49:04 - INFO - ID: 0, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 22:52:03 - INFO - ID: 1, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 22:55:25 - INFO - ID: 2, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 22:58:20 - INFO - ID: 3, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:01:11 - INFO - ID: 4, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:04:07 - INFO - ID: 5, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:07:01 - INFO - ID: 6, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:09:51 - INFO - ID: 7, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:12:38 - INFO - ID: 8, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:16:07 - INFO - ID: 9, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:19:44 - INFO - ID: 10, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:23:40 - INFO - ID: 11, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:27:03 - INFO - ID: 12, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:30:12 - INFO - ID: 13, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:33:15 - INFO - ID: 14, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:36:02 - INFO - ID: 15, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:38:46 - INFO - ID: 16, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:41:36 - INFO - ID: 17, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:44:21 - INFO - ID: 18, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:47:03 - INFO - ID: 19, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:49:42 - INFO - ID: 20, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:52:23 - INFO - ID: 21, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:55:08 - INFO - ID: 22, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-09 23:57:50 - INFO - ID: 23, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:00:25 - INFO - ID: 24, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:03:05 - INFO - ID: 25, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:05:45 - INFO - ID: 26, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:08:30 - INFO - ID: 27, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:11:09 - INFO - ID: 28, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:13:49 - INFO - ID: 29, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:16:29 - INFO - ID: 30, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:19:11 - INFO - ID: 31, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:21:51 - INFO - ID: 32, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:24:35 - INFO - ID: 33, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:27:23 - INFO - ID: 34, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:30:27 - INFO - ID: 35, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:33:29 - INFO - ID: 36, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:36:28 - INFO - ID: 37, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:39:25 - INFO - ID: 38, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:42:21 - INFO - ID: 39, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:45:18 - INFO - ID: 40, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:47:54 - INFO - ID: 41, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:50:30 - INFO - ID: 42, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:53:07 - INFO - ID: 43, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:55:48 - INFO - ID: 44, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 00:58:29 - INFO - ID: 45, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:01:13 - INFO - ID: 46, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:03:54 - INFO - ID: 47, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:06:31 - INFO - ID: 48, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:09:04 - INFO - ID: 49, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:11:38 - INFO - ID: 50, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:14:11 - INFO - ID: 51, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:16:47 - INFO - ID: 52, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:19:21 - INFO - ID: 53, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:22:01 - INFO - ID: 54, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:24:39 - INFO - ID: 55, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:27:13 - INFO - ID: 56, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:29:51 - INFO - ID: 57, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:32:27 - INFO - ID: 58, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:35:04 - INFO - ID: 59, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:37:58 - INFO - ID: 60, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:40:51 - INFO - ID: 61, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:43:45 - INFO - ID: 62, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:46:36 - INFO - ID: 63, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:49:10 - INFO - ID: 64, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:51:49 - INFO - ID: 65, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:54:26 - INFO - ID: 66, 1, {'Total': 5000, 'Created Count': 0, 'Updated Count': 5000, 'Error Count': 0} dumped to server
2024-03-10 01:56:48 - INFO - ID: 67, 1, {'Total': 4363, 'Created Count': 0, 'Updated Count': 4363, 'Error Count': 0} dumped to server
2024-03-10 01:56:48 - INFO - ############ Dumping to server completed ############
